path,type,size,git_blob_sha,sha256_if_available,scientific_role,needed_for_thesis,copied,reason_not_copied
artifacts/final_audit/pre_event_features/re2ob/re2ob-e357bd8aec246cdb.npz,npz,1221,6d593362ff9598d190556f0d339860872f02339e,7e6ad654739394d7dc7ad6ae0e95b81c287bc19e82eec933d8c6f3c9d334ffb2,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-e849d2be7be5c713.npz,npz,1211,f968e03ea351da81121e3569e74060df844a7ad6,01aa775e1e7523e0f93d2d4067e66ce8870744bc35dde2a2e18eec02afdbd351,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-eb8f50fda4f9095f.npz,npz,1184,e129edbcd377c6c4bdd1fa7363d9de33b5274ddd,dbc0ddb8bb5fb474a17629f1ed8888be8791c090f8fb3231aaad191374f83d11,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-f209212fc63ac713.npz,npz,1214,44e457ff40c14a73d46d8a52d4843aa96ef79f5a,7907e3ee799fb6b865461424799a56e976899705a5721947843abc935a27b018,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-f2b4cc2f87b35c03.npz,npz,1262,b2205614e9c592269ed4f88885461d300bf27d2a,122c2d4be7b584ec1a499672948843df3051e7975c6219d97bdae6baa70a3807,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-f30e2feeaa5218b8.npz,npz,1196,85bd25e45f8a8bac0038ff90ed906f179a1fd215,d24570a8433daf32ef55c0e012d334ccbc69781c601198ed5d27f9a3be80a918,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-f874f110aae8efa9.npz,npz,1213,bfc31c6792bde4a5d441bcad0d9ac465c8683b3e,51ece4c0362cbcd7a68738715d8f76fac4d6045dc6177da860247428b763b089,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-f88fc943d724a354.npz,npz,1181,f7224f1291d7260d18643f515f86a6d14750f4ea,eac5e8a58b988836d00757c773e3e8a22a6f0e1170578965e3c58089f0094851,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-fa8a8fae0fda7c42.npz,npz,1226,d33d823737831535c33986106a562dcbf5bd4442,94b689961d81e69333997d861a6811792554431fc9e15e3c576fcc7be34fcd70,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-fd67c49516fa2028.npz,npz,1202,123cdfe5ed9c04cd920cb14043188a6f4c04cf36,c67e6213720e1533bc251bc0459ed4a4bc1babde889ac46e3def009b59de3e3b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2ob/re2ob-feeaaba6c71377df.npz,npz,1208,d110e7c9f7ba534da1a857d284a5fe741c6e2cc3,462fc4e614d4bac64f899ff78bdeabb08a57776a2d945db70aed7b7eecc6c46a,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/manifest.json,json,846,5edf12c03c5c6a41296b470235b1db6cb1df8912,fbb8ced192d81a69d5e10e82087a0548f7d50ce199138db251b5958979af7c99,copied compact evidence,true,true,
artifacts/final_audit/pre_event_features/re2tt/re2tt-010695b192f8dbea.npz,npz,3031,f093f3820dca45ef0a4d23e997e7b3d970298448,60e6066d5f948da96ab78e70d0307311406b88722d9e8202d6535f2298237959,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-01d0096e9a504ced.npz,npz,2987,fd0799555f3ae2d54cf3635400a0c9e7ca61c668,84faaa77913c68e25afca52b7b2dec7f0019120bcdfe4b2142cd4fe3f132cb91,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-04ce93a682b70df6.npz,npz,3015,5e2792e81445817d00a7bffdb6a0ddc001b006fd,93de218cfcc24e48061c232586b5b2faa6ee75f2ed710e105aa9af378107e401,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-0b529d9f6ca88d4b.npz,npz,2999,4a4de9ccf5444990199d6f4c703bf55ff7c5c585,7184c6e773273606b3674b03dcabe6159f195da915bab7ff0dd980132c64d410,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-0f6b6213169d6acc.npz,npz,3001,8951bd6ffa07427f6b6e67140076bf0fdc721a5d,85f4a17ac5795681cd691db262aa76ea5fd4fba606207b3b2c228bca450a6207,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-1283c56ed7675282.npz,npz,2975,2969dcdff4b1d2d786c4876253ed72e0af04dbf7,ff171026eae352ecd21f630166b6ccd20e923aa70a37a05e448734dd03ebace1,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-14c6e1b70d0c21e5.npz,npz,3039,57e174d02a99a6cc60186da51e1a9b7e839621d2,e4b4641cb08e506c19f8e814f7cb8e3232bd01bbfd4500e2768107582538ee90,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-1d48b3aec1ec4470.npz,npz,3008,2c68d9de8384b200cc0c5346e37ac44bb8b07faa,9cad1f11897e2e8a68cfb908eb05e770ae8d97f7aa0514e6dec07fc836a89657,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-20258ce8dbcd2300.npz,npz,2963,5d8be0c1107f550f4d4f4eb296bc45cefc4e222c,6aab4680af841831010020b9044aeab456dff8dec0ba193dc3967099620dba3b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-22292d58b67911fb.npz,npz,3016,5dbb631a120a2b5a49854dcf0220d731aee18e8a,7797d6a3adfd9573f58331bfbf8aca54c62a2671a138583ae7f6a86db1c93dd3,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-2782358136a64e6c.npz,npz,3040,968e6fae900e859439c143a4b9451c7f3a58b5ec,3b1f4558b74066bc4114e8ef53dba86fc6540e59eea5025146c83baefea987a7,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-2a03e4ad1a1d6f85.npz,npz,2984,fd9189a5f6b0e6c08db726650f79e80f42cac4ac,7f9d39afdb1829b09b228323d2957c829f0269127a5dcccf90c96e2fb8e9a187,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-2ae0e149b3ab15f1.npz,npz,2792,1c633f6fd70f4de3d5151d08061977d455ff91a3,41a3887d86f7127e92ffaa33b91a4898c1605872bea1e2ba91e83d01ce0e1430,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-2ca7cff33586ca18.npz,npz,2440,1078797bcb7874a0ca8426a5a5c09430b77287b9,52cf7b43b05565b930ebe5f455991168e8d287637a4724fd9eceaa8e7b96b214,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-2defd6e102bdaf53.npz,npz,3009,d3dcf697bb4ef93573ce04626a23461c239a4bcb,dc7341d87ff3defefc895cfb875a442699bad4fb93292fd48cf19b856d6393c0,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-2fc3d2fb9c492b7c.npz,npz,2987,cef6cff2157e02687b3c50a01ea4c42cb187ae3c,83af8f3be4933dd83771762a953590f7276e5723385356ed932387bfaf13cada,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-35e803c63786ac4e.npz,npz,2991,3219cee84c68fb65b6e82ce8bacbc10a455b5463,99dffeb87eccafdd03c98a55f2ae1cf97269483533edc1b40ae67cb78f7d418d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-38941ca70beb687a.npz,npz,3006,94ec449220ac11bff31f2db9aa2b056ca8872774,3c03c8b3941f52c0fb4beaf72cdf6efef62eff8e8aa082b5ed16909362cc80fd,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-3bd96ed8cc02f613.npz,npz,2999,199939478037af494fba7bc25bc6ef5a7fb21f55,20498db5340d87ab6970e4815acb02ddc04a3097f186cd064f1293e4e4608c17,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-3e24ca7f9747c84e.npz,npz,3011,a858e63063908854d9423f7385f08f0be320f7ae,18c5edeeae9ad1df246b649640c44b1f6dd37f1c40308d6c0dfb4901634c431c,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-3fffa88dd3653f99.npz,npz,3000,7b8c118d027adf394e77d6aadb119c643cfafb9e,c3b6977a9d31c774f7b8e851d4b8e66abe079843aef3c7f31a52b6ac88ff3503,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-406c40ff0016fa9c.npz,npz,2908,6670bcc70b012d5d35a8e0f5c3e23c3b9fbfee64,3cdb04c15bd952c0eda15ebba6e703c77823e5aa7419fc47e2f9455b8b58d000,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-420fff915c5f5bc5.npz,npz,2897,5f34f55a07f88dea5493e0316b848d1f3614f85f,4f553991b9d04318937d92a11ea366ab065487b979e05d096ef9602fd8561a7f,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-426ec979883ae8dc.npz,npz,2772,e02f096aea08a4a4b79cc8b25f8626c3c8aeca76,a6f08040cec6865cb1f709c074efaacdfb0a54ba7e82a1e677ff2beebc5179a9,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-44604ef8713a5943.npz,npz,2788,012c8ce0803ec324767dfacb1987346fad908ee5,ab72bc3b67b3002cbe8076d61e0531553ecaccd23cecc041fc36b6015073eefc,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-472c8339fd3703e9.npz,npz,2762,fe47671b58239066225a30d8eabd71aa9d99db0a,8ab8389f0121914e621f4a466042e77becc9bf6ce4d0b28dd4be9ceec4a527dc,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-4780a4f90c190bf4.npz,npz,2796,86415517e5bf02c588ce07bdb5b099cd981a455f,3cfcf5e03b4c114236dfe50847bbbebb6d83cc188a6865264ff4b29e513fcce8,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-56db4956167f9980.npz,npz,3024,ff3bc4a103a5f0cd12779e6b4364b426ceb19708,c3e0d5862e593f6bd247b3fd65911b7c9a73a2165b7a32f126ad841d3b77a715,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-575015aa80c376c6.npz,npz,2991,d223fd05a1b8c5e28b9b0428163187c6764bb4df,7df5fa74dd8a2a46392ec8dedbe9fb14880553c985f460c124056f6fe1a3c697,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-5a65eea398ba8435.npz,npz,3025,3ac58d45b6203816d5e0abce466d20eb69f7462f,4976412b637263aa461e0db5de4a788b8abce7ef6a342ab443a32f0995d00864,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-5bb89b87741349d7.npz,npz,3003,990734b1d7aed4e46e30d9a5f470897342d9119c,7a573590debc9338fb9e184aa912d4f1451285c7148b735a136d515cfea46b6b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-5d2e4747cab0d818.npz,npz,2982,5a55ba52f5826c649df2806208f8b7e3d386844a,d9a729dc2303ae4e67f688d6db246438567bee86c29568088b4b6aa26c513f3b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-5f50dc54f6cb9fce.npz,npz,2955,d269fb27255588e57b090926329867c788037f05,dda28d53e0ba847f7ac473b501cf7c22db8f73adfd966983d45a1447f384adfa,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-606ef267348d40e5.npz,npz,3012,0eb77fce91b7e214899539c37daf3328309332e7,d0b94947f4681b0493f6ed39ac2e5f733245434f84f783c8b0103e442df09150,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-653810995a9aa3db.npz,npz,2995,a8dbe3c0029a85cec0fa2dbf21e4c68382a2cf68,1dbed9bf9b6c823b95ae60f914fa841528dcf141937096c62553073689ed53e2,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-67172e499653d426.npz,npz,3040,a06a5f085c138c643c8e9bc997f1b06dc3e79e88,8bceed6ca42572c67b97951a4303a40eae4bea6c52cd223efa9c8d442952b323,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-6a0d1ebf31fb52a6.npz,npz,2952,7e49c421b304d2ebbac7fe7f917cf2d47f0a17bf,f0e43f017abe1376be0284a692e508d0edb4f9669e558f4ea3c215a6601e8745,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-714d157727edd2d0.npz,npz,2772,4734e06ce7486c0183387fd046f82f941e1f3aba,c41e574d099f57303106828405d59f36e9f0a587e34a8198bdd4faba2565c885,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-722f5f89a57be699.npz,npz,2912,7f7c54c736fb0b5cb6408c0cd6fe84606a9aa5a1,cb8a8784186b8c995ed1b73c49d48b58de9df99359708b3d804930ffeb89eea1,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-727331fee88d4ce7.npz,npz,2979,a79ce013fff962aef73be8f1e88b8ac47d8bc8d6,966f7152f320f25cce52f30db665e01b30b16a91b1160f28f1e8e3e0f8e92193,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-72822d018b0df53f.npz,npz,3011,30ca036210f39ac9e7f72d67e70626caa7368495,4d6b5da12c8a32600ae57632c85e5f4c827e975d2561063fc40cc8cb6911c45d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-739ad24f1e2d7c29.npz,npz,2999,8600548e476bbe3508de67e428ff48b7ba43ac14,d21b18867131c8406bd92cf58112346021739b7512270de8e39611ffea2047f1,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-783d045c8102f972.npz,npz,2995,79f33911dc4d0c094b144093df24ceb7e0bbc1d0,e3a9b9bc939dd1e7f6d5552053a858997568209fe92f4ef3ac4019a98e522a61,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-7cff180e5ff1cc71.npz,npz,2984,08f35a4ee0e9e3c842fb560935c60ec62becab74,aeac04b87a09f858979e57a5031984be308cc5d99798c38090abed14b964e12d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-7d3fb265c1c0f9ed.npz,npz,2997,cd96c95d20eb5416a463c4988e8bf9c0fa45ddf1,191c8e3e227c6e80f3e446bc74df4a03d59962458129690a9a53f72f629786ca,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-7d84c0b80f7f0032.npz,npz,2745,970b756a19cc9940d1b74966844263a3f7bf5fa1,447b801ed77fd8b6ddee8c450665bac32146b2f99994bb6ea5bf2a75f35163e8,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-877f6cbd0cb33e7c.npz,npz,2989,697f01aec2f39f02b501ee1832ac8fb7e839209d,49f25008c6daf76e3ae79fdccf2f68d359806220443cbe02017c425727f0e656,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-93fbbdf23f58f440.npz,npz,2982,609f50432cf70a67b97d58a008c9323bf704582e,6ddb79272aa9b7285048b9f4d672cbc3d6d85d6b427a4d9a27e51499b2308832,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-94bd05feab03461e.npz,npz,3018,56bac0fd00f928a1f7a79bbfa7613e0ab0c3b993,f60417189f948fdb345420b25bc421d17cc50a175de3b89f043837dab38077d5,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-995607e863fb7731.npz,npz,2758,c959a9fd1e9fafece6e6dee827c0e1f56eb4c329,32d92611578a7f085262d6fb26ee53d2c41b66b3471deca65b5445477bd7c0fb,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-a0c0a90c5448e7fa.npz,npz,2983,71d05ed108050dc777858d0ac511fcd9e6f74c7b,47341cf6fbb6b55cd1970ed213a1cdcfea12aa246f4713ea4fcca57979052c94,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-a141811c79edaa0b.npz,npz,3025,a594428d26864b2975a8b4e8e11847e134aca4a1,46b98f176f49e71e27ca86c4617004b9550423a182376dbb8c78be2c07144c7d,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-a33887653c475d04.npz,npz,2935,d21d87cb073e230776ff05408db77a20bd9ece41,89b9719b82712a7d845641af5a2c69d7ba6ac9f98e2f66221cc9ae8ee302df8c,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-a7213c3da47edbd0.npz,npz,2993,602f620cd138142eff0ed000b54eabc60d2b17b6,40ba9ca022e4c47cb9762df759e55af5569abf238dd0a913b9a353b96c405546,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-aa71e41ec8e7922d.npz,npz,3012,4f88e8bf59cac7960cd8908d9ef6d499781522ca,2c259eaf5b2e9171618d8b0ed975294d359bb1ec15fc0373ca2fc699bb653c35,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-ae09714023e727e1.npz,npz,2891,8a98a3667b545725716e93616f86cbfac1547414,fde98e716ceb220161287365e63e1510341551c16834201b1afd41df4a9cd215,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-afdac60e6b000d3c.npz,npz,3003,cdd0eb5517a088c5074377471791ae8f2fd1e481,dc771597c68b329780352b336924b7b9bbf6a3edfff539dbfa894db6fe09daff,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-b2342b2478b249cb.npz,npz,3012,0aebc88bddd0cb34ab30281c6078ee5aea5f6afb,2551073538bb1939e7f564c6cd063c9a61c3c46521baddf3c647209f3922c178,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-b5173d4edf252af8.npz,npz,2988,fea70fb6741cd91de4f4bd5447afb7d2fd0b275f,20132ea43ca89295fc4510cf0610ac0b374f1d0cf9945ba2a962ed81b6302883,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-bbbcbf7787fa152c.npz,npz,2900,eb0b3132cbff855794c112e7439b771d225c9b5b,8483c8540ca353f401df369e86d01190443477fb38e6d68ba5145c9431f9095b,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-bc9cd2d131533d16.npz,npz,2847,7145b0bcfec62519c72ca0c7df653432dfdd5a97,dffb2575123358233e502251be07aca2c8ad38e5db1677689c1623615bd9805f,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-bed634aec03e773f.npz,npz,2819,d07b2637c07eba02274a07419a2e591c57a859f6,df5615f2c9929d635ec8bb8ac0c866a27e53826df79c10120a5dc6d9af6a6265,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-c1b234f6cc4acbee.npz,npz,3042,073743214c70985ccbdbb91e1636556c6241e56b,5484f0b731dc72f379b2f209b94cbba4cc179e10b226c7d797cafe796a940e5f,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-c7f9112580bfde33.npz,npz,3008,0b57e5eb45be64df8bc9f0dd5ed5c9f3df794472,e4e4bd5d9ff568ff3ebd8f0a29006122cecf7dc23e167958103d53672287c8cb,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-c82529d65e13adc0.npz,npz,3038,63de32885a0fa0aae035fe01e257eaba3105138a,45b720fa408604f4ccf485c7968b0a66659c5fd1b0a263a369424cfff8f0954f,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-c8fbd9a7d1e92284.npz,npz,3035,d482c0c7b0adbe1e41a0c91cdec3a48ddcd7dbf8,52077736d189ce13ecac0c5a725dce39d0e067ef26c35b69230bc19ef2155773,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-cb1f1df38c99005a.npz,npz,3001,6eaf0538bdb1c4d46866f5f3fe180c9e6cd6fa06,a196fe9bef827bf1ad534674e8eb2c1bdfcedd1594289cd4a3febd33f12f15c0,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-cb3381bf9ed05034.npz,npz,2982,1e0dde8940edb394a16ca18969eca59aa6bf57d1,121e2ad13206267d2bd20e1bf950cef903f835b53d8de52155745040d7bd5a8f,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-cc6c772d4116d054.npz,npz,3031,f1df4e71eb2ab60890e8646cba24312eae9ab0ab,d5d19e2e1cd0f6f9803e0145a660abd443ed174c93ee6d354d0189fc7096416e,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-cdf514b035f34990.npz,npz,2993,b2a132307b8a7a46eea30a3b254864237e0bc91c,57c1cd80505381cca78215431d1fcf431f4e6d24c5ef0346cb4094b168418596,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/final_audit/pre_event_features/re2tt/re2tt-d0a74725c5d96362.npz,npz,2766,e2213da3fa97d3d8743a23f5d3c756895fcc353f,d2eaf54673d6c1e488f5284629bd7c355e7d71d0170335a0b2382d0916c5a1eb,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
